filename,blur_score
v04_frame_0963.jpg,333.0105790943993
v04_frame_0167.jpg,334.08567212930825
v04_frame_0732.jpg,334.3706278299389
v04_frame_0927.jpg,335.22574612622685
v04_frame_0907.jpg,335.41189983828394
v04_frame_0668.jpg,335.75195042317716
v04_frame_0119.jpg,336.3680249480777
v04_frame_0256.jpg,336.44466579611986
v04_frame_0242.jpg,336.52558360964457
v04_frame_0790.jpg,337.8675784808394
v04_frame_0579.jpg,338.58582109730924
v04_frame_0810.jpg,338.96827478653586
v04_frame_0614.jpg,339.00852571840164
v04_frame_0574.jpg,340.0264420252376
v04_frame_0269.jpg,340.30475802453964
v04_frame_0785.jpg,341.12463806307653
v04_frame_0841.jpg,341.86656234228354
v04_frame_0846.jpg,342.27855040326534
v04_frame_0302.jpg,342.5840199533145
v04_frame_0806.jpg,343.04987822091834
v04_frame_0979.jpg,343.79405468376876
v04_frame_0842.jpg,344.1537400974685
v04_frame_0274.jpg,345.72111089944724
v04_frame_0142.jpg,345.7921439329358
v04_frame_0977.jpg,346.0736533910952
v04_frame_0474.jpg,347.2225331759559
v04_frame_0271.jpg,347.64362438427855
v04_frame_0409.jpg,347.8180338442015
v04_frame_0155.jpg,348.0093022873669
v04_frame_0087.jpg,348.46583980979915
v04_frame_0823.jpg,348.4866881871354
v04_frame_0974.jpg,348.5752224202463
v04_frame_0628.jpg,349.69268522281874
v04_frame_0253.jpg,349.76416001529924
v04_frame_0615.jpg,350.40884668126506
v04_frame_0959.jpg,350.49993370428666
v04_frame_0955.jpg,350.77239361127204
v04_frame_0618.jpg,350.81455893012156
v04_frame_0283.jpg,351.73671026814293
v04_frame_0567.jpg,353.17489254835965
v04_frame_0611.jpg,354.0481486997206
v04_frame_0585.jpg,355.4601155369971
v04_frame_0577.jpg,355.46908961978494
v04_frame_0250.jpg,355.66313874555055
v04_frame_0045.jpg,356.01826773650436
v04_frame_0255.jpg,356.8936892274031
v04_frame_0441.jpg,356.9158874252214
v04_frame_0360.jpg,359.72522954338444
v04_frame_0140.jpg,359.80929017829436
v04_frame_0750.jpg,360.1302335481949
v04_frame_0402.jpg,360.70676106728314
v04_frame_0405.jpg,362.2242147618505
v04_frame_0407.jpg,362.8648182409485
v04_frame_0254.jpg,362.89944184508056
v04_frame_0365.jpg,363.119906489954
v04_frame_0947.jpg,363.3605890493031
v04_frame_0980.jpg,364.8485742096324
v04_frame_0243.jpg,364.9238869898995
v04_frame_0692.jpg,365.4359384960305
v04_frame_0031.jpg,366.89343410302496
v04_frame_0425.jpg,367.069638698983
v04_frame_0168.jpg,368.16393548790177
v04_frame_0093.jpg,368.79259796978505
v04_frame_0320.jpg,370.0785858332209
v04_frame_0189.jpg,370.9754827875196
v04_frame_0832.jpg,372.158084402009
v04_frame_0973.jpg,372.5002156541602
v04_frame_0802.jpg,373.56192151293214
v04_frame_0472.jpg,374.3062121666378
v04_frame_0163.jpg,374.57328978346726
v04_frame_0141.jpg,374.7725191228229
v04_frame_0849.jpg,375.1738492690849
v04_frame_0085.jpg,375.43053289448295
v04_frame_0108.jpg,375.59497206624235
v04_frame_0393.jpg,375.7571750984182
v04_frame_0406.jpg,376.1840353730653
v04_frame_0266.jpg,376.2747412529653
v04_frame_0600.jpg,376.3398166071467
v04_frame_0272.jpg,376.7344997485584
v04_frame_0613.jpg,378.0341863352033
v04_frame_0840.jpg,378.63571938743587
v04_frame_0321.jpg,378.66162917071694
v04_frame_0819.jpg,378.98496084987374
v04_frame_0056.jpg,379.50231496174666
v04_frame_0604.jpg,379.8141199676089
v04_frame_0543.jpg,379.94051311040687
v04_frame_0303.jpg,381.03266925905973
v04_frame_0296.jpg,381.7296022909613
v04_frame_0788.jpg,382.42110738909247
v04_frame_0636.jpg,382.6763606336804
v04_frame_0333.jpg,382.73398728038177
v04_frame_0107.jpg,383.4435089450307
v04_frame_0144.jpg,383.69409446901756
v04_frame_0034.jpg,384.3642252569836
v04_frame_0092.jpg,384.63320665418365
v04_frame_0178.jpg,384.8169855861902
v04_frame_0586.jpg,385.44835832579815
v04_frame_0969.jpg,386.5019422309027
v04_frame_0308.jpg,387.303300632034
v04_frame_0115.jpg,389.66887916659124
v04_frame_0280.jpg,390.05125752710285
v04_frame_0335.jpg,390.84015081357484
v04_frame_0866.jpg,391.7304674960666
v04_frame_0113.jpg,391.98258125964503
v04_frame_0182.jpg,392.4866558032376
v04_frame_0184.jpg,392.53409063343474
v04_frame_0042.jpg,393.7425319980149
v04_frame_0554.jpg,394.06338650087787
v04_frame_0438.jpg,395.6254316255358
v04_frame_0120.jpg,396.7909564015413
